policy,topology,fct_us,cdf
spray_dual_table,Zcube,2262.278,0.9963930191532258
spray_dual_table,Zcube,2262.278,0.9965977822580645
spray_dual_table,Zcube,2262.278,0.9968025453629032
spray_dual_table,Zcube,2262.278,0.9970073084677419
spray_dual_table,Zcube,2262.278,0.9971963205645161
spray_dual_table,Zcube,2262.278,0.9974010836693549
spray_dual_table,Zcube,2262.278,0.9976058467741935
spray_dual_table,Zcube,2262.278,0.9977948588709677
spray_dual_table,Zcube,2262.278,0.9979996219758065
spray_dual_table,Zcube,2262.278,0.9982043850806451
spray_dual_table,Zcube,2262.278,0.9983933971774194
spray_dual_table,Zcube,2262.278,0.9985981602822581
spray_dual_table,Zcube,2262.278,0.9988029233870968
spray_dual_table,Zcube,2262.278,0.9990076864919355
spray_dual_table,Zcube,2262.278,0.9991966985887096
spray_dual_table,Zcube,2262.278,0.9994014616935484
spray_dual_table,Zcube,2262.278,0.9996062247983871
spray_dual_table,Zcube,2262.278,0.9997952368951613
spray_dual_table,Zcube,2262.278,1.0
spray_dual_table,DeepSeek,1125.534,1.575100806451613e-05
spray_dual_table,DeepSeek,1125.534,0.0002205141129032258
spray_dual_table,DeepSeek,1125.534,0.00040952620967741937
spray_dual_table,DeepSeek,1125.534,0.000614289314516129
spray_dual_table,DeepSeek,1125.534,0.0008190524193548387
spray_dual_table,DeepSeek,1125.534,0.0010080645161290322
spray_dual_table,DeepSeek,1125.534,0.001212827620967742
spray_dual_table,DeepSeek,1125.534,0.0014175907258064517
spray_dual_table,DeepSeek,1125.535,0.0016223538306451614
spray_dual_table,DeepSeek,1125.535,0.0018113659274193547
spray_dual_table,DeepSeek,1125.535,0.0020161290322580645
spray_dual_table,DeepSeek,1125.535,0.0022208921370967744
spray_dual_table,DeepSeek,1125.535,0.0024099042338709678
spray_dual_table,DeepSeek,1125.535,0.0026146673387096773
spray_dual_table,DeepSeek,1125.535,0.002819430443548387
spray_dual_table,DeepSeek,1125.535,0.0030084425403225806
spray_dual_table,DeepSeek,1125.535,0.0032132056451612905
spray_dual_table,DeepSeek,1125.535,0.00341796875
spray_dual_table,DeepSeek,1125.535,0.0036227318548387095
spray_dual_table,DeepSeek,1125.535,0.0038117439516129033
spray_dual_table,DeepSeek,1125.535,0.004016507056451613
spray_dual_table,DeepSeek,1125.535,0.004221270161290322
spray_dual_table,DeepSeek,1125.535,0.0044102822580645165
spray_dual_table,DeepSeek,1125.535,0.004615045362903226
spray_dual_table,DeepSeek,1125.535,0.0048198084677419355
spray_dual_table,DeepSeek,1125.535,0.005008820564516129
spray_dual_table,DeepSeek,1125.535,0.005213583669354839
spray_dual_table,DeepSeek,1125.535,0.005418346774193549
spray_dual_table,DeepSeek,1125.535,0.005623109879032258
spray_dual_table,DeepSeek,1125.535,0.005812121975806451
spray_dual_table,DeepSeek,1125.535,0.006016885080645161
spray_dual_table,DeepSeek,1125.535,0.006221648185483871
spray_dual_table,DeepSeek,1125.535,0.0064106602822580645
spray_dual_table,DeepSeek,1125.535,0.006615423387096774
spray_dual_table,DeepSeek,1125.535,0.0068201864919354835
spray_dual_table,DeepSeek,1125.535,0.007009198588709678
spray_dual_table,DeepSeek,1125.535,0.007213961693548387
spray_dual_table,DeepSeek,1125.535,0.007418724798387097
spray_dual_table,DeepSeek,1125.535,0.007623487903225807
spray_dual_table,DeepSeek,1125.535,0.0078125
spray_dual_table,DeepSeek,1125.535,0.008017263104838709
spray_dual_table,DeepSeek,1125.536,0.00822202620967742
spray_dual_table,DeepSeek,1125.536,0.008411038306451613
spray_dual_table,DeepSeek,1125.536,0.008615801411290322
spray_dual_table,DeepSeek,1125.536,0.008820564516129033
spray_dual_table,DeepSeek,1125.536,0.009009576612903226
spray_dual_table,DeepSeek,1125.536,0.009214339717741936
spray_dual_table,DeepSeek,1125.536,0.009419102822580645
spray_dual_table,DeepSeek,1125.536,0.009623865927419355
spray_dual_table,DeepSeek,1125.536,0.009812878024193549
spray_dual_table,DeepSeek,1125.536,0.010017641129032258
spray_dual_table,DeepSeek,1125.536,0.010222404233870967
spray_dual_table,DeepSeek,1125.536,0.010411416330645162
spray_dual_table,DeepSeek,1125.536,0.010616179435483871
spray_dual_table,DeepSeek,1125.536,0.01082094254032258
spray_dual_table,DeepSeek,1125.536,0.011009954637096774
spray_dual_table,DeepSeek,1125.536,0.011214717741935484
spray_dual_table,DeepSeek,1125.536,0.011419480846774193
spray_dual_table,DeepSeek,1125.536,0.011624243951612902
spray_dual_table,DeepSeek,1125.536,0.011813256048387098
spray_dual_table,DeepSeek,1125.536,0.012018019153225807
spray_dual_table,DeepSeek,1125.536,0.012222782258064516
spray_dual_table,DeepSeek,1125.536,0.012411794354838709
spray_dual_table,DeepSeek,1125.536,0.01261655745967742
spray_dual_table,DeepSeek,1125.536,0.012821320564516129
spray_dual_table,DeepSeek,1125.536,0.013010332661290322
spray_dual_table,DeepSeek,1125.536,0.013215095766129033
spray_dual_table,DeepSeek,1125.536,0.013419858870967742
spray_dual_table,DeepSeek,1125.536,0.013624621975806451
spray_dual_table,DeepSeek,1125.536,0.013813634072580645
spray_dual_table,DeepSeek,1125.536,0.014018397177419355
spray_dual_table,DeepSeek,1125.537,0.014223160282258064
spray_dual_table,DeepSeek,1125.537,0.014412172379032258
spray_dual_table,DeepSeek,1125.537,0.014616935483870967
spray_dual_table,DeepSeek,1125.537,0.014821698588709678
spray_dual_table,DeepSeek,1125.537,0.015010710685483871
spray_dual_table,DeepSeek,1125.537,0.01521547379032258
spray_dual_table,DeepSeek,1125.537,0.015420236895161291
spray_dual_table,DeepSeek,1125.537,0.015625
spray_dual_table,DeepSeek,1125.537,0.015814012096774195
spray_dual_table,DeepSeek,1125.537,0.016018775201612902
spray_dual_table,DeepSeek,1125.537,0.016223538306451613
spray_dual_table,DeepSeek,1125.537,0.016412550403225805
spray_dual_table,DeepSeek,1125.537,0.016617313508064516
spray_dual_table,DeepSeek,1125.537,0.016822076612903226
spray_dual_table,DeepSeek,1125.537,0.017011088709677418
spray_dual_table,DeepSeek,1125.537,0.01721585181451613
spray_dual_table,DeepSeek,1125.537,0.01742061491935484
spray_dual_table,DeepSeek,1125.537,0.017625378024193547
spray_dual_table,DeepSeek,1125.537,0.017814390120967742
spray_dual_table,DeepSeek,1125.537,0.018019153225806453
spray_dual_table,DeepSeek,1125.537,0.01822391633064516
spray_dual_table,DeepSeek,1125.537,0.018412928427419355
spray_dual_table,DeepSeek,1125.537,0.018617691532258066
spray_dual_table,DeepSeek,1125.537,0.018822454637096774
spray_dual_table,DeepSeek,1125.537,0.01901146673387097
spray_dual_table,DeepSeek,1125.537,0.019216229838709676
spray_dual_table,DeepSeek,1125.537,0.019420992943548387
spray_dual_table,DeepSeek,1125.537,0.019625756048387098
spray_dual_table,DeepSeek,1125.537,0.01981476814516129
spray_dual_table,DeepSeek,1125.537,0.02001953125
spray_dual_table,DeepSeek,1125.537,0.02022429435483871
spray_dual_table,DeepSeek,1125.537,0.020413306451612902
spray_dual_table,DeepSeek,1125.537,0.020618069556451613
spray_dual_table,DeepSeek,1125.537,0.020822832661290324
spray_dual_table,DeepSeek,1125.538,0.021011844758064516
spray_dual_table,DeepSeek,1125.538,0.021216607862903226
spray_dual_table,DeepSeek,1125.538,0.021421370967741934
spray_dual_table,DeepSeek,1125.538,0.021626134072580645
spray_dual_table,DeepSeek,1125.538,0.02181514616935484
spray_dual_table,DeepSeek,1125.538,0.022019909274193547
spray_dual_table,DeepSeek,1125.538,0.022224672379032258
spray_dual_table,DeepSeek,1125.538,0.022413684475806453
spray_dual_table,DeepSeek,1125.538,0.02261844758064516
spray_dual_table,DeepSeek,1125.538,0.02282321068548387
spray_dual_table,DeepSeek,1125.538,0.023012222782258066
spray_dual_table,DeepSeek,1125.538,0.023216985887096774
spray_dual_table,DeepSeek,1125.538,0.023421748991935484
spray_dual_table,DeepSeek,1125.538,0.023626512096774195
spray_dual_table,DeepSeek,1125.538,0.023815524193548387
spray_dual_table,DeepSeek,1125.538,0.024020287298387098
spray_dual_table,DeepSeek,1125.538,0.024225050403225805
spray_dual_table,DeepSeek,1125.538,0.0244140625
spray_dual_table,DeepSeek,1125.538,0.02461882560483871
spray_dual_table,DeepSeek,1125.538,0.024823588709677418
spray_dual_table,DeepSeek,1125.538,0.025012600806451613
spray_dual_table,DeepSeek,1125.538,0.025217363911290324
spray_dual_table,DeepSeek,1125.538,0.02542212701612903
spray_dual_table,DeepSeek,1125.538,0.025626890120967742
spray_dual_table,DeepSeek,1125.538,0.025815902217741934
spray_dual_table,DeepSeek,1125.538,0.026020665322580645
spray_dual_table,DeepSeek,1125.538,0.026225428427419355
spray_dual_table,DeepSeek,1125.538,0.026414440524193547
spray_dual_table,DeepSeek,1125.538,0.026619203629032258
spray_dual_table,DeepSeek,1125.538,0.02682396673387097
spray_dual_table,DeepSeek,1125.538,0.02701297883064516
spray_dual_table,DeepSeek,1125.538,0.02721774193548387
spray_dual_table,DeepSeek,1125.538,0.027422505040322582
spray_dual_table,DeepSeek,1125.538,0.02762726814516129
spray_dual_table,DeepSeek,1125.538,0.027816280241935484
spray_dual_table,DeepSeek,1125.538,0.028021043346774195
spray_dual_table,DeepSeek,1125.538,0.028225806451612902
spray_dual_table,DeepSeek,1125.538,0.028414818548387098
spray_dual_table,DeepSeek,1125.538,0.028619581653225805
spray_dual_table,DeepSeek,1125.538,0.028824344758064516
spray_dual_table,DeepSeek,1125.538,0.02901335685483871
spray_dual_table,DeepSeek,1125.538,0.029218119959677418
spray_dual_table,DeepSeek,1125.538,0.02942288306451613
spray_dual_table,DeepSeek,1125.539,0.02962764616935484
spray_dual_table,DeepSeek,1125.539,0.02981665826612903
spray_dual_table,DeepSeek,1125.539,0.030021421370967742
spray_dual_table,DeepSeek,1125.539,0.030226184475806453
spray_dual_table,DeepSeek,1125.539,0.030415196572580645
spray_dual_table,DeepSeek,1125.539,0.030619959677419355
spray_dual_table,DeepSeek,1125.539,0.030824722782258066
spray_dual_table,DeepSeek,1125.539,0.031013734879032258
spray_dual_table,DeepSeek,1125.539,0.03121849798387097
spray_dual_table,DeepSeek,1125.539,0.03142326108870968
spray_dual_table,DeepSeek,1125.539,0.03162802419354839
spray_dual_table,DeepSeek,1125.539,0.03181703629032258
spray_dual_table,DeepSeek,1125.539,0.03202179939516129
spray_dual_table,DeepSeek,1125.539,0.0322265625
spray_dual_table,DeepSeek,1125.539,0.032415574596774195
spray_dual_table,DeepSeek,1125.539,0.032620337701612906
spray_dual_table,DeepSeek,1125.539,0.03282510080645161
spray_dual_table,DeepSeek,1125.539,0.033014112903225805
spray_dual_table,DeepSeek,1125.539,0.033218876008064516
spray_dual_table,DeepSeek,1125.539,0.033423639112903226
spray_dual_table,DeepSeek,1125.539,0.03362840221774194
spray_dual_table,DeepSeek,1125.539,0.03381741431451613
spray_dual_table,DeepSeek,1125.539,0.034022177419354836
spray_dual_table,DeepSeek,1125.539,0.03422694052419355
spray_dual_table,DeepSeek,1125.539,0.03441595262096774
spray_dual_table,DeepSeek,1125.539,0.03462071572580645
spray_dual_table,DeepSeek,1125.539,0.034825478830645164
spray_dual_table,DeepSeek,1125.539,0.03501449092741935
spray_dual_table,DeepSeek,1125.539,0.03521925403225806
spray_dual_table,DeepSeek,1125.539,0.035424017137096774
spray_dual_table,DeepSeek,1125.539,0.035628780241935484
spray_dual_table,DeepSeek,1125.539,0.03581779233870968
spray_dual_table,DeepSeek,1125.539,0.03602255544354839
spray_dual_table,DeepSeek,1125.539,0.036227318548387094
spray_dual_table,DeepSeek,1125.539,0.03641633064516129
spray_dual_table,DeepSeek,1125.539,0.03662109375
spray_dual_table,DeepSeek,1125.539,0.03682585685483871
spray_dual_table,DeepSeek,1125.539,0.037014868951612906
spray_dual_table,DeepSeek,1125.539,0.03721963205645161
spray_dual_table,DeepSeek,1125.539,0.03742439516129032
spray_dual_table,DeepSeek,1125.539,0.03762915826612903
spray_dual_table,DeepSeek,1125.539,0.037818170362903226
spray_dual_table,DeepSeek,1125.539,0.03802293346774194
spray_dual_table,DeepSeek,1125.539,0.03822769657258065
spray_dual_table,DeepSeek,1125.539,0.038416708669354836
spray_dual_table,DeepSeek,1125.539,0.03862147177419355
spray_dual_table,DeepSeek,1125.539,0.03882623487903226
spray_dual_table,DeepSeek,1125.539,0.03901524697580645
spray_dual_table,DeepSeek,1125.539,0.039220010080645164
spray_dual_table,DeepSeek,1125.539,0.03942477318548387
spray_dual_table,DeepSeek,1125.539,0.03962953629032258
spray_dual_table,DeepSeek,1125.539,0.039818548387096774
spray_dual_table,DeepSeek,1125.539,0.040023311491935484
spray_dual_table,DeepSeek,1125.539,0.040228074596774195
spray_dual_table,DeepSeek,1125.539,0.04041708669354839
spray_dual_table,DeepSeek,1125.539,0.040621849798387094
spray_dual_table,DeepSeek,1125.539,0.040826612903225805
spray_dual_table,DeepSeek,1125.539,0.041015625
spray_dual_table,DeepSeek,1125.539,0.04122038810483871
spray_dual_table,DeepSeek,1125.539,0.04142515120967742
spray_dual_table,DeepSeek,1125.539,0.04162991431451613
spray_dual_table,DeepSeek,1125.539,0.04181892641129032
spray_dual_table,DeepSeek,1125.539,0.04202368951612903
spray_dual_table,DeepSeek,1125.539,0.04222845262096774
spray_dual_table,DeepSeek,1125.539,0.04241746471774194
spray_dual_table,DeepSeek,1125.539,0.04262222782258065
spray_dual_table,DeepSeek,1125.539,0.04282699092741935
spray_dual_table,DeepSeek,1125.539,0.04301600302419355
spray_dual_table,DeepSeek,1125.539,0.04322076612903226
spray_dual_table,DeepSeek,1125.539,0.04342552923387097
spray_dual_table,DeepSeek,1125.539,0.04363029233870968
spray_dual_table,DeepSeek,1125.539,0.04381930443548387
spray_dual_table,DeepSeek,1125.539,0.04402406754032258
spray_dual_table,DeepSeek,1125.539,0.04422883064516129
spray_dual_table,DeepSeek,1125.539,0.044417842741935484
spray_dual_table,DeepSeek,1125.539,0.044622605846774195
spray_dual_table,DeepSeek,1125.539,0.044827368951612906
spray_dual_table,DeepSeek,1125.539,0.045016381048387094
spray_dual_table,DeepSeek,1125.539,0.045221144153225805
spray_dual_table,DeepSeek,1125.539,0.045425907258064516
spray_dual_table,DeepSeek,1125.539,0.045630670362903226
spray_dual_table,DeepSeek,1125.539,0.04581968245967742
spray_dual_table,DeepSeek,1125.539,0.04602444556451613
spray_dual_table,DeepSeek,1125.539,0.046229208669354836
spray_dual_table,DeepSeek,1125.539,0.04641822076612903
spray_dual_table,DeepSeek,1125.539,0.04662298387096774
spray_dual_table,DeepSeek,1125.539,0.04682774697580645
spray_dual_table,DeepSeek,1125.539,0.04701675907258065
spray_dual_table,DeepSeek,1125.539,0.04722152217741935
spray_dual_table,DeepSeek,1125.539,0.04742628528225806
spray_dual_table,DeepSeek,1125.539,0.047631048387096774
spray_dual_table,DeepSeek,1125.539,0.04782006048387097
spray_dual_table,DeepSeek,1125.539,0.04802482358870968
spray_dual_table,DeepSeek,1125.539,0.04822958669354839
spray_dual_table,DeepSeek,1125.539,0.04841859879032258
spray_dual_table,DeepSeek,1125.539,0.04862336189516129
spray_dual_table,DeepSeek,1125.539,0.048828125
spray_dual_table,DeepSeek,1125.539,0.049017137096774195
spray_dual_table,DeepSeek,1125.539,0.049221900201612906
spray_dual_table,DeepSeek,1125.539,0.04942666330645161
spray_dual_table,DeepSeek,1125.539,0.04963142641129032
spray_dual_table,DeepSeek,1125.539,0.049820438508064516
spray_dual_table,DeepSeek,1125.539,0.050025201612903226
spray_dual_table,DeepSeek,1125.539,0.05022996471774194
spray_dual_table,DeepSeek,1125.539,0.05041897681451613
spray_dual_table,DeepSeek,1125.539,0.050623739919354836
spray_dual_table,DeepSeek,1125.539,0.05082850302419355
spray_dual_table,DeepSeek,1125.539,0.05101751512096774
spray_dual_table,DeepSeek,1125.539,0.05122227822580645
spray_dual_table,DeepSeek,1125.539,0.051427041330645164
spray_dual_table,DeepSeek,1125.539,0.05163180443548387
spray_dual_table,DeepSeek,1125.539,0.05182081653225806
spray_dual_table,DeepSeek,1125.539,0.052025579637096774
spray_dual_table,DeepSeek,1125.539,0.052230342741935484
spray_dual_table,DeepSeek,1125.539,0.05241935483870968
spray_dual_table,DeepSeek,1125.539,0.05262411794354839
spray_dual_table,DeepSeek,1125.539,0.052828881048387094
spray_dual_table,DeepSeek,1125.539,0.05301789314516129
spray_dual_table,DeepSeek,1125.539,0.05322265625
spray_dual_table,DeepSeek,1125.539,0.05342741935483871
spray_dual_table,DeepSeek,1125.539,0.05363218245967742
spray_dual_table,DeepSeek,1125.539,0.05382119455645161
spray_dual_table,DeepSeek,1125.539,0.05402595766129032
spray_dual_table,DeepSeek,1125.539,0.05423072076612903
spray_dual_table,DeepSeek,1125.539,0.054419732862903226
spray_dual_table,DeepSeek,1125.539,0.05462449596774194
spray_dual_table,DeepSeek,1125.539,0.05482925907258065
spray_dual_table,DeepSeek,1125.539,0.055018271169354836
spray_dual_table,DeepSeek,1125.539,0.05522303427419355
spray_dual_table,DeepSeek,1125.539,0.05542779737903226
spray_dual_table,DeepSeek,1125.539,0.05563256048387097
spray_dual_table,DeepSeek,1125.539,0.055821572580645164
spray_dual_table,DeepSeek,1125.539,0.05602633568548387
spray_dual_table,DeepSeek,1125.539,0.05623109879032258
spray_dual_table,DeepSeek,1125.539,0.056420110887096774
spray_dual_table,DeepSeek,1125.54,0.056624873991935484
spray_dual_table,DeepSeek,1125.54,0.056829637096774195
spray_dual_table,DeepSeek,1125.54,0.05701864919354839
spray_dual_table,DeepSeek,1125.54,0.057223412298387094
spray_dual_table,DeepSeek,1125.54,0.057428175403225805
spray_dual_table,DeepSeek,1125.54,0.057632938508064516
spray_dual_table,DeepSeek,1125.54,0.05782195060483871
spray_dual_table,DeepSeek,1125.54,0.05802671370967742
spray_dual_table,DeepSeek,1125.54,0.05823147681451613
spray_dual_table,DeepSeek,1125.54,0.05842048891129032
spray_dual_table,DeepSeek,1125.54,0.05862525201612903
spray_dual_table,DeepSeek,1125.54,0.05883001512096774
spray_dual_table,DeepSeek,1125.54,0.05901902721774194
spray_dual_table,DeepSeek,1125.54,0.05922379032258065
spray_dual_table,DeepSeek,1125.54,0.05942855342741935
spray_dual_table,DeepSeek,1125.54,0.05963331653225806
spray_dual_table,DeepSeek,1125.54,0.05982232862903226
spray_dual_table,DeepSeek,1125.54,0.06002709173387097
spray_dual_table,DeepSeek,1125.54,0.06023185483870968
spray_dual_table,DeepSeek,1125.54,0.06042086693548387
spray_dual_table,DeepSeek,1125.54,0.06062563004032258
spray_dual_table,DeepSeek,1125.54,0.06083039314516129
spray_dual_table,DeepSeek,1125.54,0.061019405241935484
spray_dual_table,DeepSeek,1125.54,0.061224168346774195
spray_dual_table,DeepSeek,1125.54,0.061428931451612906
spray_dual_table,DeepSeek,1125.54,0.06163369455645161
spray_dual_table,DeepSeek,1125.54,0.061822706653225805
spray_dual_table,DeepSeek,1125.54,0.062027469758064516
spray_dual_table,DeepSeek,1125.54,0.062232232862903226
spray_dual_table,DeepSeek,1125.54,0.06242124495967742
spray_dual_table,DeepSeek,1125.54,0.06262600806451613
spray_dual_table,DeepSeek,1125.54,0.06283077116935484
spray_dual_table,DeepSeek,1125.54,0.06301978326612903
spray_dual_table,DeepSeek,1125.54,0.06322454637096774
spray_dual_table,DeepSeek,1125.54,0.06342930947580645
spray_dual_table,DeepSeek,1125.54,0.06363407258064516
spray_dual_table,DeepSeek,1125.54,0.06382308467741936
spray_dual_table,DeepSeek,1125.54,0.06402784778225806
spray_dual_table,DeepSeek,1125.54,0.06423261088709678
spray_dual_table,DeepSeek,1125.54,0.06442162298387097
spray_dual_table,DeepSeek,1125.54,0.06462638608870967
spray_dual_table,DeepSeek,1125.54,0.06483114919354839
spray_dual_table,DeepSeek,1125.54,0.06502016129032258
spray_dual_table,DeepSeek,1125.54,0.0652249243951613
spray_dual_table,DeepSeek,1125.54,0.0654296875
spray_dual_table,DeepSeek,1125.54,0.0656344506048387
spray_dual_table,DeepSeek,1125.54,0.0658234627016129
spray_dual_table,DeepSeek,1125.54,0.06602822580645161
spray_dual_table,DeepSeek,1125.54,0.06623298891129033
spray_dual_table,DeepSeek,1125.54,0.06642200100806452
spray_dual_table,DeepSeek,1125.54,0.06662676411290322
spray_dual_table,DeepSeek,1125.54,0.06683152721774194
spray_dual_table,DeepSeek,1125.54,0.06702053931451613
spray_dual_table,DeepSeek,1125.54,0.06722530241935484
spray_dual_table,DeepSeek,1125.54,0.06743006552419355
spray_dual_table,DeepSeek,1125.54,0.06763482862903226
spray_dual_table,DeepSeek,1125.54,0.06782384072580645
spray_dual_table,DeepSeek,1125.54,0.06802860383064516
spray_dual_table,DeepSeek,1125.54,0.06823336693548387
spray_dual_table,DeepSeek,1125.54,0.06842237903225806
spray_dual_table,DeepSeek,1125.54,0.06862714213709678
spray_dual_table,DeepSeek,1125.54,0.06883190524193548
spray_dual_table,DeepSeek,1125.54,0.06902091733870967
spray_dual_table,DeepSeek,1125.54,0.06922568044354839
spray_dual_table,DeepSeek,1125.54,0.0694304435483871
spray_dual_table,DeepSeek,1125.54,0.06963520665322581
spray_dual_table,DeepSeek,1125.54,0.06982421875
spray_dual_table,DeepSeek,1125.54,0.0700289818548387
spray_dual_table,DeepSeek,1125.54,0.07023374495967742
spray_dual_table,DeepSeek,1125.54,0.07042275705645161
spray_dual_table,DeepSeek,1125.54,0.07062752016129033
spray_dual_table,DeepSeek,1125.54,0.07083228326612903
spray_dual_table,DeepSeek,1125.54,0.07102129536290322
spray_dual_table,DeepSeek,1125.54,0.07122605846774194
spray_dual_table,DeepSeek,1125.54,0.07143082157258064
spray_dual_table,DeepSeek,1125.54,0.07163558467741936
spray_dual_table,DeepSeek,1125.54,0.07182459677419355
spray_dual_table,DeepSeek,1125.54,0.07202935987903226
spray_dual_table,DeepSeek,1125.54,0.07223412298387097
spray_dual_table,DeepSeek,1125.54,0.07242313508064516
spray_dual_table,DeepSeek,1125.54,0.07262789818548387
spray_dual_table,DeepSeek,1125.54,0.07283266129032258
spray_dual_table,DeepSeek,1125.54,0.07302167338709678
spray_dual_table,DeepSeek,1125.54,0.07322643649193548
spray_dual_table,DeepSeek,1125.54,0.07343119959677419
spray_dual_table,DeepSeek,1125.54,0.0736359627016129
spray_dual_table,DeepSeek,1125.54,0.0738249747983871
spray_dual_table,DeepSeek,1125.54,0.07402973790322581
spray_dual_table,DeepSeek,1125.54,0.07423450100806452
spray_dual_table,DeepSeek,1125.54,0.0744235131048387
spray_dual_table,DeepSeek,1125.54,0.07462827620967742
spray_dual_table,DeepSeek,1125.54,0.07483303931451613
spray_dual_table,DeepSeek,1125.54,0.07502205141129033
spray_dual_table,DeepSeek,1125.54,0.07522681451612903
spray_dual_table,DeepSeek,1125.54,0.07543157762096774
spray_dual_table,DeepSeek,1125.54,0.07563634072580645
spray_dual_table,DeepSeek,1125.54,0.07582535282258064
spray_dual_table,DeepSeek,1125.54,0.07603011592741936
spray_dual_table,DeepSeek,1125.54,0.07623487903225806
spray_dual_table,DeepSeek,1125.54,0.07642389112903226
spray_dual_table,DeepSeek,1125.54,0.07662865423387097
spray_dual_table,DeepSeek,1125.54,0.07683341733870967
spray_dual_table,DeepSeek,1125.54,0.07702242943548387
spray_dual_table,DeepSeek,1125.54,0.07722719254032258
spray_dual_table,DeepSeek,1125.54,0.0774319556451613
spray_dual_table,DeepSeek,1125.54,0.07763671875
spray_dual_table,DeepSeek,1125.54,0.07782573084677419
spray_dual_table,DeepSeek,1125.54,0.0780304939516129
spray_dual_table,DeepSeek,1125.54,0.07823525705645161
spray_dual_table,DeepSeek,1125.54,0.07842426915322581
spray_dual_table,DeepSeek,1125.54,0.07862903225806452
spray_dual_table,DeepSeek,1125.54,0.07883379536290322
spray_dual_table,DeepSeek,1125.54,0.07902280745967742
spray_dual_table,DeepSeek,1125.54,0.07922757056451613
spray_dual_table,DeepSeek,1125.54,0.07943233366935484
spray_dual_table,DeepSeek,1125.54,0.07963709677419355
spray_dual_table,DeepSeek,1125.54,0.07982610887096774
spray_dual_table,DeepSeek,1125.54,0.08003087197580645
spray_dual_table,DeepSeek,1125.54,0.08023563508064516
spray_dual_table,DeepSeek,1125.54,0.08042464717741936
spray_dual_table,DeepSeek,1125.54,0.08062941028225806
spray_dual_table,DeepSeek,1125.54,0.08083417338709678
spray_dual_table,DeepSeek,1125.54,0.08102318548387097
spray_dual_table,DeepSeek,1125.54,0.08122794858870967
spray_dual_table,DeepSeek,1125.54,0.08143271169354839
spray_dual_table,DeepSeek,1125.54,0.0816374747983871
spray_dual_table,DeepSeek,1125.54,0.0818264868951613
spray_dual_table,DeepSeek,1125.54,0.08203125
spray_dual_table,DeepSeek,1125.54,0.0822360131048387
spray_dual_table,DeepSeek,1125.54,0.0824250252016129
spray_dual_table,DeepSeek,1125.54,0.08262978830645161
spray_dual_table,DeepSeek,1125.54,0.08283455141129033
spray_dual_table,DeepSeek,1125.54,0.08302356350806452
spray_dual_table,DeepSeek,1125.54,0.08322832661290322
spray_dual_table,DeepSeek,1125.54,0.08343308971774194
spray_dual_table,DeepSeek,1125.54,0.08363785282258064
spray_dual_table,DeepSeek,1125.54,0.08382686491935484
spray_dual_table,DeepSeek,1125.54,0.08403162802419355
spray_dual_table,DeepSeek,1125.54,0.08423639112903226
spray_dual_table,DeepSeek,1125.54,0.08442540322580645
spray_dual_table,DeepSeek,1125.54,0.08463016633064516
spray_dual_table,DeepSeek,1125.54,0.08483492943548387
spray_dual_table,DeepSeek,1125.541,0.08502394153225806
spray_dual_table,DeepSeek,1125.541,0.08522870463709678
spray_dual_table,DeepSeek,1125.541,0.08543346774193548
spray_dual_table,DeepSeek,1125.541,0.08563823084677419
spray_dual_table,DeepSeek,1125.541,0.08582724294354839
spray_dual_table,DeepSeek,1125.541,0.0860320060483871
spray_dual_table,DeepSeek,1125.541,0.08623676915322581
spray_dual_table,DeepSeek,1125.541,0.08642578125
spray_dual_table,DeepSeek,1125.541,0.0866305443548387
spray_dual_table,DeepSeek,1125.541,0.08683530745967742
spray_dual_table,DeepSeek,1125.541,0.08702431955645161
spray_dual_table,DeepSeek,1125.541,0.08722908266129033
spray_dual_table,DeepSeek,1125.541,0.08743384576612903
spray_dual_table,DeepSeek,1125.541,0.08763860887096774
spray_dual_table,DeepSeek,1125.541,0.08782762096774194
spray_dual_table,DeepSeek,1125.541,0.08803238407258064
spray_dual_table,DeepSeek,1125.541,0.08823714717741936
spray_dual_table,DeepSeek,1125.541,0.08842615927419355
spray_dual_table,DeepSeek,1125.541,0.08863092237903226
spray_dual_table,DeepSeek,1125.541,0.08883568548387097
spray_dual_table,DeepSeek,1125.541,0.08902469758064516
spray_dual_table,DeepSeek,1125.541,0.08922946068548387
spray_dual_table,DeepSeek,1125.541,0.08943422379032258
spray_dual_table,DeepSeek,1125.541,0.0896389868951613
spray_dual_table,DeepSeek,1125.541,0.08982799899193548
spray_dual_table,DeepSeek,1125.541,0.09003276209677419
spray_dual_table,DeepSeek,1125.541,0.0902375252016129
spray_dual_table,DeepSeek,1125.541,0.0904265372983871
spray_dual_table,DeepSeek,1125.541,0.09063130040322581
spray_dual_table,DeepSeek,1125.541,0.09083606350806452
spray_dual_table,DeepSeek,1125.541,0.0910250756048387
spray_dual_table,DeepSeek,1125.541,0.09122983870967742
spray_dual_table,DeepSeek,1125.541,0.09143460181451613
spray_dual_table,DeepSeek,1125.541,0.09163936491935484
spray_dual_table,DeepSeek,1125.541,0.09182837701612903
spray_dual_table,DeepSeek,1125.541,0.09203314012096774
spray_dual_table,DeepSeek,1125.541,0.09223790322580645
spray_dual_table,DeepSeek,1125.541,0.09242691532258064
spray_dual_table,DeepSeek,1125.541,0.09263167842741936
spray_dual_table,DeepSeek,1125.541,0.09283644153225806
